id	output
[56,"0x36F5675029E129B5fCaBb29eC750ed268520AcF7"]	{"name": "BAD AI", "symbol": "BADAI", "decimals": 18}
[56,"0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d"]	{"name": "USD Coin", "symbol": "USDC", "decimals": 18}
[137,"0x2B867A0f2C67D13f19178E2fe37a8F3769E1BeA7"]	{"name": "LunarStorm Gamified Network Token", "symbol": "LUST", "decimals": 18}
[1,"0x2ed8926c4f29a8E670Adbbb1135d313a4142c3C3"]	{"name": "SpinnakerToken", "symbol": "SPIN", "decimals": 18}
[56,"0x5c7405b205Ed7e9c38216958C15476Be91D54618"]	{"name": "TestV", "symbol": "TV", "decimals": 18}
[56,"0x010a8CC90b07f98bbA09eD02256C5cDEAD89920C"]	{"name": "Mock Token", "symbol": "MTK", "decimals": 18}
[56,"0x9557D44d2C1C5209cb600e51C9Bd859989d2867f"]	{"name": "VELVET", "symbol": "VLT", "decimals": 18}
[56,"0x1A03c6dd80FB048E449bfF3E9319Bc3CdAf118e5"]	{"name": "TestJuly9", "symbol": "TJ9", "decimals": 18}
[56,"0x8b194370825E37b33373e74A41009161808C1488"]	{"name": "Velvet", "symbol": "VELVET", "decimals": 18}
[137,"0x6c249b6F6492864d914361308601A7aBb32E68f8"]	{"name": "DUA", "symbol": "DUA", "decimals": 18}
[137,"0x0566C506477cD2d8dF4e0123512dBc344bD9D111"]	{"name": "MyLovelyCoin", "symbol": "MLC", "decimals": 18}
[8453,"0xaaEF0979696BBF7F0A2db68351B77B30Cc095815"]	{"name": "TOKOPS", "symbol": "TOKOPS", "decimals": 18}
[42161,"0x0721b3C9f19cfeF1d622C918DcD431960f35E060"]	{"name": "SYNTHR", "symbol": "SYNTH", "decimals": 18}
[42161,"0x93FA0B88C0C78e45980Fa74cdd87469311b7B3E4"]	{"name": "XBorg", "symbol": "XBG", "decimals": 18}
[42161,"0x4E200fE2f3eFb977d5fd9c430A41531FB04d97B8"]	{"name": "Orderly Network", "symbol": "ORDER", "decimals": 18}
